frame_number,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp
429,48876656481000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
430,48909974439000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
431,48943433856000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
432,48976768731000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
433,49010261398000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
434,49043672106000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
435,49076897315000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
436,49110319398000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
437,49143700356000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
438,49177022981000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
439,49210553273000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
440,49243248815000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
441,49276633273000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
442,49310898565000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
443,49344080023000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
444,49376583356000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
445,49409912690000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
446,49443284023000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
447,49477066606000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
448,49510146273000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
449,49543509440000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
450,49576966231000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
451,49610670356000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
452,49643411398000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
453,49677322898000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
454,49711028190000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
455,49743685232000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
456,49777027982000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
457,49809986023000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
458,49843444565000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
459,49876803940000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
460,49910429898000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
461,49943686607000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
462,49976987357000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
463,50010410607000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
464,50043641065000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
465,50077133732000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
466,50111515398000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
467,50144507565000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
468,50177714982000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
469,50209905648000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
470,50243240815000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
471,50276654440000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
472,50310958232000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
473,50344765023000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
474,50376655274000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
475,50409911690000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
476,50444277315000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
477,50477049857000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
478,50509955982000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
479,50543670024000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
480,50576823482000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
481,50610094774000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
482,50643319107000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
483,50676832482000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
484,50711550440000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
485,50746016399000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
486,50779254732000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
487,50810220399000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
488,50844518065000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
489,50877850899000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
490,50912659274000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
491,50943633982000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
492,50977849690000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
493,51011376482000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
494,51044636982000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
495,51076645357000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
496,51111382857000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
497,51144760024000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
498,51178122899000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
499,51210253774000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
500,51244998274000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
501,51278217357000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
502,51313042066000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
503,51343893691000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
504,51377906399000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
505,51411356191000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
506,51444698649000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
507,51477220066000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
508,51511811732000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
509,51544868649000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
510,51576822774000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
511,51610951566000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
512,51645069274000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
513,51679575191000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
514,51710243649000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
515,51744053357000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
516,51776911941000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
517,51810393233000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
518,51843684358000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
519,51877748108000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
520,51911326233000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
521,51943814691000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
522,51978399066000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
523,52009952441000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
524,52043294608000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
525,52077308774000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
526,52110988983000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
527,52143514483000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
528,52176890191000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
529,52210222733000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
530,52243521149000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
531,52276664691000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
532,52311502233000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
533,52344804441000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
534,52376749816000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
535,52409953441000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
536,52443880108000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
537,52476760858000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
538,52509931233000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
539,52543689900000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
540,52576693733000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
541,52610221108000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
542,52643600025000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
543,52676937816000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
544,52711277775000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
545,52743633233000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
546,52777073983000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
547,52810440650000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
548,52843769400000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
549,52876600566000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
550,52911277108000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
551,52944242150000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
552,52977286233000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
553,53010165233000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
554,53044098025000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
555,53078108108000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
556,53111000233000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
557,53143326816000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
558,53176658775000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
559,53210064233000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
560,53243323275000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
561,53276656108000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
562,53311533608000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
563,53343408692000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
564,53376616983000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
565,53410386150000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
566,53443331942000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
567,53476733608000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
568,53511633858000,1.961817850054744e-44,0.49559974670410156,0.7948749661445618,-9.512163162231445,0.6215075254440308,0.172404482960701,-1.1717119216918945,15.000000953674316,-39.45000076293945,-19.05000114440918
